,time,Albania,Argentina,Australia,Austria,Belgium,Brazil,Bulgaria,Cambodia,Canada,Chile,Colombia,Croatia,Czech Republic,Denmark,Egypt,Estonia,Finland,France,Germany,Greece,Hong Kong,Hungary,Iceland,India,Indonesia,Ireland,Israel,Italy,Japan,Latvia,Lithuania,Luxembourg,Macao,Malaysia,Mexico,Morocco,Netherlands,New Zealand,Norway,Philippines,Poland,Portugal,Republic of Korea,Romania,Russia,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,Spain,Sweden,Switzerland,Taiwan,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam,transportation_type
294,31/1/2020,100,100,97.77,100,126.13,105.23,100,100,104.6,100,100,100,111.99,127.94,100,112.93,103.22,114.36,113.42,100,100,100,100,100,100,134.85,100,101.93,129.82,100,100,93.11,100,100,111.68,100,123.18,104.59,117.04,89.9,100,100,100,100,100,100,100,90.92,107.07,100,100,126.45,109.59,106.68,103.51,100,100,100,100,118.03,110.99,100,100,transit
295,1/2/2020,100,100,87.49,100,122.24,84.27,100,100,93.75,100,100,100,107.65,120.71,100,111.45,98.45,125,115.02,100,100,100,100,100,100,129.7,100,107.43,131.35,100,100,99.03,100,100,93.02,100,122.75,94.57,129.4,82.7,100,100,100,100,100,100,100,79.48,96.93,100,100,123.1,115.41,101.75,100.96,100,100,100,100,119.31,103.42,100,100,transit
296,2/2/2020,100,100,98.72,100,115.06,71.2,100,100,75.71,100,100,100,105.53,115.79,100,100.46,94.66,96.52,104.64,100,100,100,100,100,100,116.05,100,106.2,109.27,100,100,95.67,100,100,68.97,100,113.56,110.38,115.77,79.31,100,100,100,100,100,100,100,73.83,103.91,100,100,103.18,114.12,98.59,104.38,100,100,100,100,105.44,80.2,100,100,transit
297,3/2/2020,100,100,99.03,100,119.32,111.64,100,100,93.13,100,100,100,113.82,103.61,100,103.96,101.87,99.2,104.37,100,100,100,100,100,100,115.84,100,98.79,106.53,100,100,96.56,100,100,77.51,100,110.63,110.14,101.54,81.99,100,100,100,100,100,100,100,77.39,102.05,100,100,107.08,108.11,102.59,98.81,100,100,100,100,104.05,96.48,100,100,transit
298,4/2/2020,100,100,102.4,100,117.23,113.05,100,100,94.86,100,100,100,108.92,102.2,100,114.77,101.12,100.43,104.7,100,100,100,100,100,100,111.56,100,99.71,108,100,100,105.29,100,100,94.93,100,109.12,108.93,107.47,84.64,100,100,100,100,100,100,100,79.2,94.88,100,100,106.72,108.69,106.37,101.76,100,100,100,100,106.8,97.63,100,100,transit
299,5/2/2020,100,100,100.27,100,121.7,111.42,100,100,94.09,100,100,100,112.78,107.19,100,115.55,100.18,107.64,101.33,100,100,100,100,100,100,114.14,100,98.91,105.15,100,100,94.96,100,100,96.12,100,108.95,102.24,112.5,82.75,100,100,100,100,100,100,100,75.15,101.49,100,100,110.11,110.05,108.07,104.46,100,100,100,100,109.37,98.26,100,100,transit
300,6/2/2020,100,100,100.82,100,121.67,111.11,100,100,96.3,100,100,100,112.95,102.62,100,113.34,103.84,106.75,101.98,100,100,100,100,100,100,118.44,100,103.67,108.17,100,100,88.87,100,100,99.74,100,111.71,113.16,115.49,89.09,100,100,100,100,100,100,100,76.62,103.35,100,100,114.79,109.82,104.77,104.57,100,100,100,100,108.48,101.15,100,100,transit
301,7/2/2020,100,100,102.46,100,134.02,116.13,100,100,103.76,100,100,100,124.36,115.24,100,132.93,103.94,115.25,113.45,100,100,100,100,100,100,132.25,100,114.12,132.29,100,100,97.1,100,100,111.23,100,125.36,104.44,121.35,91.32,100,100,100,100,100,100,100,82.71,106.51,100,100,130.29,120.22,106.86,109.45,100,100,100,100,116.15,110.91,100,100,transit
302,8/2/2020,100,100,84.1,100,134.78,95.44,100,100,95.66,100,100,100,116.18,112.3,100,117.3,108.63,115.65,117.99,100,100,100,100,100,100,122.7,100,117.08,155.72,100,100,95.93,100,100,101.97,100,121.21,105.49,129,88.25,100,100,100,100,100,100,100,68.72,106.05,100,100,120.69,121.26,103.3,100.2,100,100,100,100,122.06,107.27,100,100,transit
303,9/2/2020,100,100,100.46,100,119.52,74.79,100,100,78.4,100,100,100,104.74,101.45,100,113.16,96.66,96.23,100.3,100,100,100,100,100,100,104.43,100,113.16,120.26,100,100,76.27,100,100,79.59,100,107.59,116.46,114.92,84.16,100,100,100,100,100,100,100,62.02,102.79,100,100,100.58,112.38,96.86,104.21,100,100,100,100,100.52,84.2,100,100,transit
304,10/2/2020,100,100,105.77,100,132.55,120.83,100,100,95.79,100,100,100,112.94,103.7,100,117.25,102.2,105.43,104.99,100,100,100,100,100,100,116.87,100,108.57,127.42,100,100,91.14,100,100,96.97,100,113.55,113.3,109.8,82.32,100,100,100,100,100,100,100,65.32,105.02,100,100,105.11,108.16,103.62,102.07,100,100,100,100,106.76,98.3,100,100,transit
305,11/2/2020,100,100,105.48,100,130.72,116.59,100,100,96.84,100,100,100,119.33,107.76,100,120.1,103.67,105.21,105.67,100,100,100,100,100,100,111.57,100,109.4,113.31,100,100,90.21,100,100,97.32,100,110.37,114.25,110.88,80.73,100,100,100,100,100,100,100,66.01,97.95,100,100,105.33,108.44,104.72,104.9,100,100,100,100,107.86,100.64,100,100,transit
306,12/2/2020,100,100,106.71,100,130.33,118.28,100,100,96.69,100,100,100,125.96,103.61,100,120.33,99.12,109.02,106.43,100,100,100,100,100,100,115.94,100,110.36,112.26,100,100,94.58,100,100,98.71,100,106.84,113.76,110.94,86.53,100,100,100,100,100,100,100,67.32,101.58,100,100,109.87,107.11,105.8,107.92,100,100,100,100,110.08,102.08,100,100,transit
307,13/2/2020,100,100,113.2,100,131.96,113.61,100,100,102.9,100,100,100,126.84,105.5,100,122.13,105.19,111.95,112.26,100,100,100,100,100,100,119.58,100,117.55,114.08,100,100,95.63,100,100,103.8,100,117.97,118.54,111.25,85.97,100,100,100,100,100,100,100,71.54,94.6,100,100,116.83,106.42,104.18,109.11,100,100,100,100,107.83,106.67,100,100,transit
308,14/2/2020,100,100,111.33,100,139.68,117.96,100,100,108.95,100,100,100,138.83,114.41,100,136.25,109.69,119.97,121.04,100,100,100,100,100,100,136.75,100,127.08,133.01,100,100,96.35,100,100,115.75,100,128.68,115.55,119.14,99.05,100,100,100,100,100,100,100,79.96,111.91,100,100,135.77,112.57,105.83,106.55,100,100,100,100,117.79,119.06,100,100,transit
309,15/2/2020,100,100,98.78,100,142.1,109.7,100,100,92.72,100,100,100,129.78,112.56,100,122.03,106.41,117.34,125.2,100,100,100,100,100,100,125.93,100,130.72,128.41,100,100,96.14,100,100,106.37,100,131.35,108.84,121.68,91.34,100,100,100,100,100,100,100,67.16,110.33,100,100,126.58,118.27,103.01,105.55,100,100,100,100,119,107.77,100,100,transit
310,16/2/2020,100,100,109.3,100,123.14,92.39,100,100,79.97,100,100,100,120.25,107.51,100,111.45,101.88,101.79,114.91,100,100,100,100,100,100,120.98,100,125.6,114.64,100,100,82.15,100,100,82.76,100,124.8,120.93,111.92,88.61,100,100,100,100,100,100,100,62.47,102.23,100,100,116.03,112.72,101.62,95.1,100,100,100,100,109.71,91.63,100,100,transit
311,17/2/2020,100,100,111.03,100,134.04,119.12,100,100,80.63,100,100,100,132.3,105.58,100,135.19,104.08,118.54,157.64,100,100,100,100,100,100,126.48,100,119.01,112.88,100,100,106.05,100,100,99.33,100,124.77,120.34,115.37,85.04,100,100,100,100,100,100,100,64.09,117.77,100,100,129.21,109.38,113.43,99.95,100,100,100,100,119.36,101.73,100,100,transit
312,18/2/2020,100,100,115.59,100,139.53,123.99,100,100,97.64,100,100,100,130.94,111.99,100,124.33,102.87,118.54,140.18,100,100,100,100,100,100,125.8,100,118,112.02,100,100,97.31,100,100,98.87,100,122.8,122.23,112.58,84.55,100,100,100,100,100,100,100,65.28,114.14,100,100,137.13,111.73,113.32,104.57,100,100,100,100,118.76,104.64,100,100,transit
313,19/2/2020,100,100,114.53,100,141.82,121.93,100,100,98.13,100,100,100,132.73,114.15,100,128.38,108.97,116.32,132.15,100,100,100,100,100,100,129.93,100,120.44,112.54,100,100,94.29,100,100,99.54,100,120.26,115.45,111.39,84.49,100,100,100,100,100,100,100,65.97,109.86,100,100,136.61,111.12,111.45,101.05,100,100,100,100,121.93,105.16,100,100,transit
314,20/2/2020,100,100,116.25,100,138.11,114.4,100,100,100.38,100,100,100,132.5,122.5,100,131.65,101.71,118.49,135.25,100,100,100,100,100,100,128.82,100,124.06,116.33,100,100,89.58,100,100,101.83,100,122.46,119.29,119.95,83.67,100,100,100,100,100,100,100,69.44,105.77,100,100,143.03,108.83,107.04,102.3,100,100,100,100,118.81,106.16,100,100,transit
315,21/2/2020,100,100,120.68,100,137.78,113.62,100,100,110.64,100,100,100,127.66,130.37,100,136.75,109.29,125.78,145.98,100,100,100,100,100,100,146.81,100,126.36,134.17,100,100,94.88,100,100,118.52,100,124.53,116.72,119.96,91.19,100,100,100,100,100,100,100,79.72,112.47,100,100,157.63,112.67,111.03,110.32,100,100,100,100,126.56,117.14,100,100,transit
316,22/2/2020,100,100,104.35,100,126.99,96.45,100,100,96.4,100,100,100,129.48,124.55,100,113.11,109.47,127.21,149.75,100,100,100,100,100,100,127.76,100,126.83,146.81,100,100,86.48,100,100,118.07,100,125.87,108.63,123,82.81,100,100,100,100,100,100,100,71.6,97.3,100,100,153.86,114.66,109.41,100.03,100,100,100,100,126.9,110.65,100,100,transit
317,23/2/2020,100,100,115.32,100,118.46,79.83,100,100,78.72,100,100,100,115.25,106.04,100,103.17,102.06,108.53,127.86,100,100,100,100,100,100,111.69,100,113.18,130.41,100,100,85.59,100,100,89.77,100,113.82,118.46,114.14,86.92,100,100,100,100,100,100,100,64.17,112.47,100,100,129.1,109.64,97.7,98.5,100,100,100,100,105.46,87.27,100,100,transit
318,24/2/2020,100,100,119.81,100,136.73,81.57,100,100,93.45,100,100,100,130.3,102.94,100,122.95,105.78,115.31,129.82,100,100,100,100,100,100,114.39,100,96.25,112.61,100,100,105.38,100,100,98.62,100,118.06,125.23,105.86,86.12,100,100,100,100,100,100,100,64.06,95.72,100,100,130.22,103.29,106.3,84.49,100,100,100,100,107.92,99.21,100,100,transit
319,25/2/2020,100,100,118.98,100,135.58,78.26,100,100,94.4,100,100,100,134.87,104.58,100,148.39,104.75,115.9,128.68,100,100,100,100,100,100,112.05,100,81.28,104.56,100,100,97.1,100,100,97.37,100,112.27,119.64,103.2,85.2,100,100,100,100,100,100,100,65.47,109.49,100,100,125.4,103.16,105.79,76.64,100,100,100,100,108.13,100.12,100,100,transit
320,26/2/2020,100,100,115.46,100,136.45,84.99,100,100,91.96,100,100,100,133.55,106.09,100,137.03,110.93,120.41,123.84,100,100,100,100,100,100,114.07,100,74.29,102.38,100,100,97.98,100,100,94.41,100,112.03,115.73,107.58,78.3,100,100,100,100,100,100,100,70.42,100.74,100,100,131.87,104.21,108.14,83.57,100,100,100,100,108.85,100.52,100,100,transit
321,27/2/2020,100,100,119.34,100,137.36,100.15,100,100,94.2,100,100,100,133.47,104.81,100,140.98,106.48,121.51,128.01,100,100,100,100,100,100,121.67,100,74.11,97.64,100,100,109.37,100,100,101.61,100,117.38,118.41,106.18,79.57,100,100,100,100,100,100,100,71.92,101.49,100,100,144.73,104.68,108.12,104,100,100,100,100,108.32,102.98,100,100,transit
322,28/2/2020,100,100,122.09,100,133.34,104.61,100,100,105.38,100,100,100,125.72,120.99,100,131.46,111.4,132.46,138.23,100,100,100,100,100,100,136.02,100,76.73,102.82,100,100,106.17,100,100,113.27,100,125.76,117.09,114.45,91.83,100,100,100,100,100,100,100,81.48,106.05,100,100,160.26,106.51,104.49,102.34,100,100,100,100,118.5,116.02,100,100,transit
323,29/2/2020,100,100,107.23,100,114.62,89.78,100,100,99.36,100,100,100,116.89,120.91,100,112.47,106.69,132.41,140.56,100,100,100,100,100,100,129.29,100,76.34,104.61,100,100,104.49,100,100,103.91,100,116.19,105.37,119.83,79.89,100,100,100,100,100,100,100,72.34,83.63,100,100,148.3,110.13,98.68,95.89,100,100,100,100,118.75,109.92,100,100,transit
324,1/3/2020,100,100,113.58,100,108.56,70.02,100,100,79.62,100,100,100,112.91,105.83,100,94.34,98.55,100.53,123.28,100,100,100,100,100,100,120.6,100,69.12,98.18,100,100,105.12,100,100,76.32,100,102.7,108.93,109.7,78.3,100,100,100,100,100,100,100,67.37,84.37,100,100,133.9,102.42,90.97,79.84,100,100,100,100,103.74,85.31,100,100,transit
325,2/3/2020,100,100,115.04,100,120.18,111.78,100,100,95.54,100,100,100,116.96,98.93,100,112.28,104.77,104.69,118.97,100,100,100,100,100,100,119.28,100,67.14,100.79,100,100,114.95,100,100,93,100,105.51,116.12,101.61,75.4,100,100,100,100,100,100,100,68.05,100.19,100,100,129.45,101.12,96.6,75,100,100,100,100,103.96,98.06,100,100,transit
326,3/3/2020,100,100,112.26,100,123.09,114.5,100,100,98.09,100,100,100,121.02,102.88,100,113.75,98.28,106.87,116.1,100,100,100,100,100,100,121.31,100,65.83,97.95,100,100,115.71,100,100,95.62,100,101.49,111.24,100.95,74.41,100,100,100,100,100,100,100,69.37,96.74,100,100,128.39,99.71,96.76,74.34,100,100,100,100,105.51,100.26,100,100,transit
327,4/3/2020,100,100,111.17,100,127.58,112.99,100,100,100.52,100,100,100,127.75,101.65,100,113.85,101.41,109.26,114.82,100,100,100,100,100,100,115.18,100,61.44,100.36,100,100,118.14,100,100,94.23,100,102.39,105.67,107.91,74.41,100,100,100,100,100,100,100,69.48,92.28,100,100,134.24,98.62,99.5,74.13,100,100,100,100,106.1,101.5,100,100,transit
328,5/3/2020,100,100,113.82,100,132.54,113.33,100,100,103.64,100,100,100,123.83,103.03,100,125.62,98.89,111.99,117.3,100,100,100,100,100,100,118.14,100,59.45,104.22,100,100,112.01,100,100,97.72,100,108.89,108.89,105.5,77.72,100,100,100,100,100,100,100,73.18,92.28,100,100,141.99,101,97.85,77.63,100,100,100,100,105.14,103.53,100,100,transit
329,6/3/2020,100,100,112.67,100,138.6,112,100,100,103.96,100,100,100,127.78,115.12,100,142.82,109.1,121.29,127.44,100,100,100,100,100,100,132.79,100,57.32,109.49,100,100,115.08,100,100,111.96,100,122.02,108.64,110.04,85.69,100,100,100,100,100,100,100,81.88,94.6,100,100,160.56,108.83,100.1,104.58,100,100,100,100,114.68,111.5,100,100,transit
330,7/3/2020,100,100,98.27,100,134.85,93.39,100,100,94.06,100,100,100,113.1,109.95,100,114.67,101.52,124.75,134.51,100,100,100,100,100,100,125.75,100,52,101.58,100,100,121.13,100,100,103.79,100,119.53,99.25,111.71,78.15,100,100,100,100,100,100,100,71.49,87.81,100,100,155.51,112.09,95.23,101.24,100,100,100,100,118.05,107.32,100,100,transit
331,8/3/2020,100,100,97.56,100,114.29,68.94,100,100,78.53,100,100,100,107.2,97.29,100,100.09,96.95,95.36,115.27,100,100,100,100,100,100,118.54,100,46.69,106,100,100,98.03,100,100,76.99,100,101.4,100.97,100.39,77.24,100,100,100,100,100,100,100,65.74,81.4,100,100,128.11,102.58,87.16,79.21,100,100,100,100,97.76,84.23,100,100,transit
332,9/3/2020,100,100,105.15,100,118.1,112.46,100,100,92.55,100,100,100,108.91,93.95,100,111.36,91.68,97.3,110.61,100,100,100,100,100,100,115.72,100,37.69,102.41,100,100,99.58,100,100,74.38,100,98.01,108.34,93.39,67.45,100,100,100,100,100,100,100,66.03,70.51,100,100,117.27,97.69,90.4,69.69,100,100,100,100,99,97.1,100,100,transit
333,10/3/2020,100,100,107.82,100,112.37,117.22,100,100,91.11,100,100,100,99.73,91.14,100,104.23,94.49,98.7,106.74,100,100,100,100,100,100,108.21,100,23.02,109.49,100,100,87.15,100,100,93.47,100,94.36,107.31,88.36,62.03,100,100,100,100,100,100,100,68.47,63.44,100,100,105.2,93.21,88.38,74.16,100,100,100,100,99.54,92.48,100,100,transit
334,11/3/2020,100,100,106.36,100,115.74,113.69,100,100,89.78,100,100,100,96.06,77.56,100,110.53,89.5,104.31,101.51,100,100,100,100,100,100,100.96,100,19,111.98,100,100,98.24,100,100,99.59,100,90.51,101.74,78.62,54.84,100,100,100,100,100,100,100,68.05,55.63,100,100,96.82,86.39,84.67,70.51,100,100,100,100,95.28,89.97,100,100,transit
335,12/3/2020,100,100,101.22,100,91.05,105.24,100,100,83.35,100,100,100,76,48.7,100,84.68,76.09,92.11,91.75,100,100,100,100,100,100,79.53,100,13.06,110.47,100,100,75.85,100,100,96.81,100,77.33,101.76,56.74,47.18,100,100,100,100,100,100,100,68.33,57.49,100,100,68.61,76.67,73.36,75.81,100,100,100,100,86.55,79.08,100,100,transit
336,13/3/2020,100,100,88.82,100,71.94,99.22,100,100,76.4,100,100,100,55.28,45.07,100,74.33,73.06,85.57,82.21,100,100,100,100,100,100,81.62,100,11.93,108.61,100,100,71.1,100,100,105.55,100,69.44,95.62,44.42,50.51,100,100,100,100,100,100,100,79.59,36.65,100,100,47.29,74.84,63.2,94.7,100,100,100,100,88.77,76.78,100,100,transit
337,14/3/2020,100,100,70.96,100,52.67,75.46,100,100,63.75,100,100,100,36.99,39.65,100,56.95,66.01,74.08,77.72,100,100,100,100,100,100,65.19,100,10.96,113.41,100,100,57.03,100,100,87.97,100,61.84,81.77,39.74,37.9,100,100,100,100,100,100,100,68.72,32.65,100,100,25.78,71.74,56.69,96.71,100,100,100,100,88.31,64.59,100,100,transit
338,15/3/2020,100,100,76.49,100,46.28,54.78,100,100,51.19,100,100,100,30.44,33.91,100,41.08,58.61,42.55,63.99,100,100,100,100,100,100,53.11,100,11.13,110.5,100,100,47.92,100,100,60.9,100,43.19,80.55,32.91,33.11,100,100,100,100,100,100,100,67.93,35.26,100,100,16.11,68.12,47.61,74.6,100,100,100,100,67.17,49.93,100,100,transit
339,16/3/2020,100,100,70.68,100,44.63,71.52,100,100,50,100,100,100,20.11,32.69,100,39.19,59.47,32.84,57.93,100,100,100,100,100,100,39.8,100,10.88,112.5,100,100,41.96,100,100,61.03,100,32.44,75.95,30.71,28.6,100,100,100,100,100,100,100,65.47,30.98,100,100,12.85,61.39,41.84,66.51,100,100,100,100,61.47,50.79,100,100,transit
340,17/3/2020,100,100,65.78,100,37.76,57.15,100,100,40.26,100,100,100,17.32,28.17,100,38.22,47.36,16.57,50.68,100,100,100,100,100,100,32.98,100,10.76,115.65,100,100,28.39,100,100,68.63,100,27.85,71.63,31.19,29.01,100,100,100,100,100,100,100,66.84,34.33,100,100,10.69,56.91,33.84,64.4,100,100,100,100,49.57,43.58,100,100,transit
341,18/3/2020,100,100,62.19,100,27.77,45.94,100,100,35.59,100,100,100,15.85,25.76,100,34.77,44.37,13.58,46.15,100,100,100,100,100,100,27.02,100,10.22,118.04,100,100,20.29,100,100,58.78,100,24.39,67.02,29.63,25.55,100,100,100,100,100,100,100,65.88,30.14,100,100,10.04,55.25,32.12,59.86,100,100,100,100,43.41,39.63,100,100,transit
342,19/3/2020,100,100,61.79,100,23,36.65,100,100,31.53,100,100,100,17.13,29.16,100,38.59,45.37,12.71,39.17,100,100,100,100,100,100,25.61,100,10.35,127.64,100,100,20.37,100,100,54.03,100,22.51,61.22,28.04,23.08,100,100,100,100,100,100,100,65.29,36.93,100,100,9.26,55.6,29.17,62.26,100,100,100,100,41.52,36.76,100,100,transit
343,20/3/2020,100,100,57.33,100,21.03,29.95,100,100,30.3,100,100,100,16.06,27.97,100,39.14,43.31,12.29,33.88,100,100,100,100,100,100,24.64,100,10.17,131.95,100,100,18.56,100,100,49.89,100,22.32,56.01,30.97,19.98,100,100,100,100,100,100,100,68.99,34.05,100,100,9.06,56.92,26.17,84.3,100,100,100,100,37.97,35.8,100,100,transit
344,21/3/2020,100,100,43.75,100,21.05,19.51,100,100,26.48,100,100,100,14.69,27.14,100,34.22,37.65,10.75,29.1,100,100,100,100,100,100,20.7,100,9.51,123.18,100,100,14.28,100,100,40.13,100,21.25,44.51,30.54,22.88,100,100,100,100,100,100,100,57.98,29.86,100,100,7.76,59.23,22.24,78.51,100,100,100,100,30.08,29.31,100,100,transit
345,22/3/2020,100,100,40.71,100,21.57,17.04,100,100,22.26,100,100,100,15.1,27.42,100,34.82,41.99,10.31,30.14,100,100,100,100,100,100,22.78,100,9.23,116.13,100,100,13.31,100,100,31.55,100,18.55,40.1,32.88,20.46,100,100,100,100,100,100,100,51.17,28.84,100,100,8.05,55.55,22.54,63.32,100,100,100,100,28.1,24.84,100,100,transit
346,23/3/2020,100,100,33.94,100,22.47,20.74,100,100,23.58,100,100,100,15.86,26.07,100,37.4,38.71,12.06,31.37,100,100,100,100,100,100,20.5,100,9.7,116.35,100,100,16.42,100,100,35.65,100,19.1,29.96,31.74,19.72,100,100,100,100,100,100,100,51.62,28.56,100,100,8.69,53.38,24.29,57.97,100,100,100,100,27.42,28.17,100,100,transit
347,24/3/2020,100,100,30.31,100,22.29,18.78,100,100,21.68,100,100,100,17.38,26.51,100,37.17,39.38,12.06,31,100,100,100,100,100,100,19.33,100,9.29,118.84,100,100,13.65,100,100,34.12,100,19.48,21.63,30.74,18.16,100,100,100,100,100,100,100,50.2,25.12,100,100,8.69,53.34,24.12,58.1,100,100,100,100,19.49,27.91,100,100,transit
348,25/3/2020,100,100,26.9,100,21.31,19.11,100,100,20.81,100,100,100,17.9,26.33,100,37.03,35.61,11.75,31.36,100,100,100,100,100,100,19.08,100,9.31,117.95,100,100,15.96,100,100,32.68,100,20.08,12.49,30.96,19.47,100,100,100,100,100,100,100,48.44,32.37,100,100,8.23,53.46,24.08,58.05,100,100,100,100,17.87,26.94,100,100,transit
349,26/3/2020,100,100,26.44,100,21.7,20.33,100,100,19.64,100,100,100,16.83,27.01,100,32.75,36.88,11.58,31.4,100,100,100,100,100,100,17.03,100,8.86,109.55,100,100,12.81,100,100,31.48,100,20.37,12.09,31.17,20.59,100,100,100,100,100,100,100,48.45,34.33,100,100,8.29,53.25,23.91,60.13,100,100,100,100,16.97,27.09,100,100,transit
350,27/3/2020,100,100,23.77,100,22.19,21.26,100,100,20.16,100,100,100,17.97,27.21,100,27.32,34.97,11.23,31.8,100,100,100,100,100,100,18.47,100,8.43,102.47,100,100,15.29,100,100,31.83,100,20.62,11.37,32.13,18.67,100,100,100,100,100,100,100,49.52,36.28,100,100,8.01,54.25,24.44,70.19,100,100,100,100,16.56,28.07,100,100,transit
351,28/3/2020,100,100,19.57,100,21.64,18.17,100,100,18.09,100,100,100,17.74,28.69,100,30.27,35.76,11.07,31.88,100,100,100,100,100,100,12.48,100,8.59,91.71,100,100,16.8,100,100,29.4,100,19.38,10.56,31.12,17.92,100,100,100,100,100,100,100,41.9,35.35,100,100,7.16,55.07,25.05,68.55,100,100,100,100,15.38,23.83,100,100,transit
352,29/3/2020,100,100,23.53,100,18.76,16.61,100,100,17.25,100,100,100,16.13,27.39,100,26.49,38.39,10.66,29.48,100,100,100,100,100,100,11.21,100,9.18,99.29,100,100,13.99,100,100,25.33,100,17.62,12,31.04,19.15,100,100,100,100,100,100,100,43.9,35.53,100,100,7.79,57.56,22.39,59.83,100,100,100,100,15.34,22.39,100,100,transit
353,30/3/2020,100,100,22.58,100,21.45,22.27,100,100,19.58,100,100,100,18.04,27.76,100,26.77,38.45,11.96,32.39,100,100,100,100,100,100,12.6,100,9.5,95.23,100,100,16.55,100,100,28.12,100,20.2,12.31,33.88,19.7,100,100,100,100,100,100,100,43.79,32.93,100,100,8.15,53.14,23.59,55.2,100,100,100,100,16.85,26.51,100,100,transit
354,31/3/2020,100,100,21.67,100,21.28,22.91,100,100,20.05,100,100,100,17.23,29.02,100,27.64,38.27,12.04,35.14,100,100,100,100,100,100,12.17,100,9.76,93.59,100,100,16.3,100,100,28.1,100,20.92,11.39,34.08,18.54,100,100,100,100,100,100,100,45.57,32.09,100,100,8.36,53.02,26.86,58.1,100,100,100,100,16.4,25.47,100,100,transit
355,1/4/2020,100,100,21.05,100,20.24,23.23,100,100,19.54,100,100,100,18.65,28.55,100,30.04,36.03,11.92,33.52,100,100,100,100,100,100,11.84,100,9.22,92.36,100,100,14.95,100,100,27.32,100,20.01,12.55,33.88,17.49,100,100,100,100,100,100,100,44.39,33.77,100,100,7.89,54.34,26.63,68.93,100,100,100,100,16,25.24,100,100,transit
356,2/4/2020,100,100,21.25,100,19.84,21.81,100,100,18.77,100,100,100,19.31,29.55,100,30.22,36.93,11.87,33.82,100,100,100,100,100,100,11.59,100,9.61,91.56,100,100,14.7,100,100,25.55,100,20.18,10.43,31.43,19.49,100,100,100,100,100,100,100,42.86,34.33,100,100,8.17,51.15,26.33,66.68,100,100,100,100,15.91,24.67,100,100,transit
357,3/4/2020,100,100,18.75,100,21.43,21.89,100,100,18.88,100,100,100,17.43,28.34,100,29.76,36.16,11.56,32.02,100,100,100,100,100,100,11.95,100,8.57,91.22,100,100,12.31,100,100,25.87,100,20.15,10.93,31.38,18.69,100,100,100,100,100,100,100,42.04,32.84,100,100,7.33,51.85,27.05,59.67,100,100,100,100,15.53,25.04,100,100,transit
358,4/4/2020,100,100,16.62,100,23.19,19.08,100,100,17.33,100,100,100,17.76,31.71,100,30.73,34.47,10.7,33.02,100,100,100,100,100,100,9.58,100,8.58,81.07,100,100,16.34,100,100,24.4,100,19.57,10.21,32.64,17.47,100,100,100,100,100,100,100,38.73,35.07,100,100,7.04,53.24,25.8,58.4,100,100,100,100,14.41,22.42,100,100,transit
359,5/4/2020,100,100,21.76,100,25.02,17.13,100,100,16.32,100,100,100,22.11,33.54,100,29.71,36.11,11.25,39.16,100,100,100,100,100,100,10.95,100,9.25,82.91,100,100,13.36,100,100,22.13,100,21.01,11.89,32.94,22.3,100,100,100,100,100,100,100,39.92,46.14,100,100,7.58,55.66,27.86,56.26,100,100,100,100,14.81,20.92,100,100,transit
360,6/4/2020,100,100,21.2,100,23.97,24.12,100,100,18.84,100,100,100,21.14,34.78,100,35.74,39.23,12.6,40.67,100,100,100,100,100,100,11.95,100,9.68,78.3,100,100,16.63,100,100,24.66,100,22.29,11.11,36.26,20.16,100,100,100,100,100,100,100,31.11,39.07,100,100,8.47,59.93,27.57,52.82,100,100,100,100,15.8,24.71,100,100,transit
361,7/4/2020,100,100,20.73,100,25.85,23.47,100,100,17.9,100,100,100,23.39,35.29,100,32.38,36.31,12.49,40.58,100,100,100,100,100,100,11.61,100,11.43,73.88,100,100,17.14,100,100,24.84,100,22.87,11.71,35.07,34.53,100,100,100,100,100,100,100,20.82,40.19,100,100,8.72,60.7,28.91,53.1,100,100,100,100,15.57,24.65,100,100,transit
362,8/4/2020,100,100,21.28,100,26.39,23.39,100,100,18.1,100,100,100,24.89,35.24,100,35.46,38.51,12.2,39.96,100,100,100,100,100,100,11.78,100,10.18,70.69,100,100,19.49,100,100,24.9,100,22.99,11.08,36.43,20.13,100,100,100,100,100,100,100,18.3,33.4,100,100,8.75,58.55,30.46,52.5,100,100,100,100,15.59,24.51,100,100,transit
363,9/4/2020,100,100,16.63,100,26.7,23.16,100,100,17.74,100,100,100,27.48,33.76,100,34.91,35.48,12.1,38.54,100,100,100,100,100,100,11.92,100,10.3,68.03,100,100,21.08,100,100,22.66,100,23.53,10.36,35.65,20.95,100,100,100,100,100,100,100,15.71,45.12,100,100,8.11,59.83,28.46,51.98,100,100,100,100,15.45,23.69,100,100,transit
364,10/4/2020,100,100,16.78,100,26.55,18.19,100,100,16.45,100,100,100,26.01,34.54,100,39.74,37.96,12.25,40.24,100,100,100,100,100,100,11.61,100,10.05,69.34,100,100,20.12,100,100,21.23,100,23.4,12.11,36.35,20.99,100,100,100,100,100,100,100,15.42,36.74,100,100,7.61,55.36,29.91,65.84,100,100,100,100,14.92,24.31,100,100,transit
